screen_name|date|tweet
EmmanuelMacron|2020-01-22 17:58:01|L'ombre noire de l'antisémitisme renaît. https://t.co/dqDLqFHisK
EmmanuelMacron|2020-01-21 19:41:28|Faire croître les PME pour qu’elles deviennent des ETI, les ETI pour qu’elles deviennent des grands groupes. C’est la bonne stratégie. Et pour cela, j’ai besoin de vous. https://t.co/cPRHn3NicY
EmmanuelMacron|2020-01-21 19:32:40|"La France réussira si elle agit ""en même temps"", d’un bloc. Réconcilier territoires, énergies et ambitions, réconcilier l’économique et le social, le productif et l’environnemental. https://t.co/PBATQSu7dj"
EmmanuelMacron|2020-01-20 18:43:47|Great discussion with @realDonaldTrump on digital tax. We will work together on a good agreement to avoid tariff escalation.
EmmanuelMacron|2020-01-20 18:43:30|Excellente discussion avec @realDonaldTrump sur la fiscalité du numérique. Nous allons travailler ensemble sur un bon accord pour éviter toute escalade des tarifs.
EmmanuelMacron|2020-01-20 17:54:07|Durant 12 ans, on a détruit des emplois dans l’industrie. Depuis 8 mois, on en recrée. https://t.co/27eWBsGpqM
EmmanuelMacron|2020-01-20 17:44:59|Les résultats des réformes engagées depuis le début du quinquennat sont là : en deux ans et demi on a créé plus de 500 000 emplois. https://t.co/N7eRtKUDte
EmmanuelMacron|2020-01-16 21:51:03|Le groupe aéronaval viendra soutenir l’opération Chammal de janvier à avril 2020 avant de se déployer en Atlantique et en mer du Nord. De nombreux pays européens participeront à l’escorte du Charles de Gaulle au cours de sa mission. https://t.co/9WXVitgBOY
EmmanuelMacron|2020-01-16 21:46:20|Dans la péninsule arabique et dans le Golfe arabo-persique, nous avons déployé en un temps record la Task force Jaguar, et par les initiatives avec nos partenaires européens, nous renforçons la sécurité maritime dans cette région si stratégique pour nous.
EmmanuelMacron|2020-01-16 21:37:56|Au Proche et Moyen-Orient, malgré les mutations de la région, nos forces engagées dans l’opération Chammal poursuivent les opérations de lutte contre Daech dont le califat territorial n’existe plus mais dont la menace pèse toujours, sous une autre forme, larvée, plus insidieuse.
EmmanuelMacron|2020-01-16 20:35:28|La menace augmente. L'actualité des dernières semaines ne fait que le confirmer. La sécurité de la Nation, son avenir, sont en jeu. Je resterai ferme sur mon engagement : l’objectif reste de porter l’effort de défense à 2% du PIB en 2025. https://t.co/eQQinz6W3c
EmmanuelMacron|2020-01-16 17:25:14|EN DIRECT I Vœux aux armées depuis la base aérienne 123 d’Orléans-Bricy. https://t.co/nWaEAmgfdy
EmmanuelMacron|2020-01-14 13:15:00|Entre le catastrophisme de certains et l’immobilisme d’autres, nous devons suivre une 3ᵉ voie : regarder le problème écologique en face et changer nos comportements. https://t.co/RtWfOlUJoo
EmmanuelMacron|2020-01-13 22:12:39|La présence de la France au Sahel n’a qu’un seul intérêt : la lutte contre le terrorisme. https://t.co/8tpuqYSwUm
EmmanuelMacron|2020-01-13 21:19:24|J’ai décidé d’engager des capacités de combat supplémentaires au Sahel. Pour amorcer cette dynamique, 220 militaires viendront renforcer les troupes de Barkhane déjà engagées sur le terrain. Tous les pays partenaires qui le souhaitent sont les bienvenus.
EmmanuelMacron|2020-01-13 21:07:54|La France est engagée militairement au Sahel pour deux raisons : https://t.co/58zQIrkB9z
EmmanuelMacron|2020-01-13 20:37:11|Ce Sommet de Pau est un moment important après ce que nos pays ont subi. Je veux avoir une pensée pour les civils, militaires français - nous en avons honorés aujourd’hui - et militaires du G5 Sahel tombés en luttant contre le djihadisme. Je sais le prix du sang versé par chacun. https://t.co/iDbH3DZRsO
EmmanuelMacron|2020-01-13 19:26:30|"EN DIRECT | Conférence de presse à l’issue du Sommet de Pau sur notre engagement militaire dans la lutte contre le djihadisme au Sahel.
https://t.co/z4S0BQWfNU"
EmmanuelMacron|2020-01-12 18:32:30|Notre message est clair : nous restons attachés à l’accord sur le nucléaire iranien et appelons l'Iran à s'abstenir de toute nouvelle action violente ou de prolifération. Nous restons prêts à engager le dialogue avec l’Iran sur cette base pour préserver la stabilité de la région. https://t.co/hMK9ddbwBz
EmmanuelMacron|2020-01-11 11:59:09|Voilà en quelques mots comment je vois la justice sociale. https://t.co/Qp7Czb8XBA
EmmanuelMacron|2020-01-10 21:59:49|Plastique : comment permettre au secteur de s’adapter ? On ne peut pas dire aux dizaines de milliers de citoyens qui travaillent dans ce secteur : « Ton travail n’existe plus parce qu’on interdit du jour au lendemain ». https://t.co/6faTdj7jdJ
EmmanuelMacron|2020-01-10 20:04:22|Je l’ai dit, le répète : on ne signera plus d’accords avec des puissances qui ne respectent pas l’Accord de Paris sur le climat. https://t.co/QLc0BbSVn2
EmmanuelMacron|2020-01-10 18:46:59|Les citoyens ont demandé plus de démocratie, ils ne veulent plus être simplement celles et ceux qui respectent les lois. Ils veulent participer. La Convention citoyenne pour le climat, c'est cela. https://t.co/9Gv8UOIwGM
EmmanuelMacron|2020-01-10 17:51:57|"EN DIRECT | Échanges avec les 150 membres de la Convention citoyenne pour le Climat. https://t.co/d9S13gYXva"
EmmanuelMacron|2020-01-07 17:25:13|Avec @AndrejPlenkovic, la Croatie prend la présidence du Conseil de l’UE : nous aurons à cœur de réinventer la relation avec le Royaume-Uni et traduire en actes le Green Deal. Nous partageons aussi la volonté de faire du Sommet de Zagreb sur les Balkans un succès pour l’Europe. https://t.co/a6gTX3tK71
EmmanuelMacron|2020-01-07 12:02:23|Il y a cinq ans, l’horreur terroriste et le crime antisémite frappaient la République. Pensées pour toutes les victimes de Charlie Hebdo, de l’Hypercacher et pour les policiers lâchement assassinés. Solidarité avec leurs familles et leurs proches. Nous n’oublierons jamais.
EmmanuelMacron|2020-01-05 18:20:18|I express our solidarity with the Australian people in the face of wildfires that are currently ravaging their country. I called @ScottMorrisonMP this morning to offer immediate French operational assistance to fight fires, protect affected population and preserve biodiversity.
EmmanuelMacron|2020-01-05 17:51:30|Solidarité avec le peuple australien face aux incendies qui ravagent leur pays. Ce matin, j’ai appelé @ScottMorrisonMP pour offrir notre aide opérationnelle immédiate pour lutter contre les feux, protéger la population et préserver la biodiversité.
EmmanuelMacron|2020-01-04 16:02:50|la souveraineté et la sécurité de l’Irak, ainsi que la stabilité de la région ; la lutte contre le terrorisme de Daech. Rien ne doit nous détourner de ces objectifs. (2/2)
EmmanuelMacron|2020-01-04 16:02:49|L’escalade des tensions au Moyen-Orient n’est pas une fatalité. La France a deux priorités que je partage avec l’ensemble des dirigeants concernés que je contacte : (1/2)
EmmanuelMacron|2020-01-03 18:52:20|L’année s’ouvre endeuillée par le drame de Villejuif. J’adresse mon soutien aux victimes de l’attaque, à leurs familles ainsi qu’aux forces de l’ordre. Nous poursuivons avec détermination la lutte contre la violence aveugle et notre combat pour la sécurité de tous les Français.
EmmanuelMacron|2019-12-31 21:00:26|Très bonne année 2020 https://t.co/SrcW54Iflj
EmmanuelMacron|2019-12-31 20:51:35|Ensemble, faisons de la décennie qui s’ouvre une décennie française et européenne.
EmmanuelMacron|2019-12-31 20:39:22|2020 sera l’année où un nouveau modèle écologique doit se déployer. https://t.co/If97dDATWP
EmmanuelMacron|2019-12-31 20:32:00|L'apaisement toujours, doit primer sur l'affrontement. https://t.co/5Q4Wzho7aH
EmmanuelMacron|2019-12-31 20:23:56|Un projet de justice et de progrès social. https://t.co/fOijf3yisb
EmmanuelMacron|2019-12-31 20:15:42|La réforme des retraites est un projet de justice et de progrès social qui sera mené à son terme. Mais j’entends les peurs qui se font jour. Pour vous, avec les organisations syndicales qui le veulent, j’attends du Gouvernement qu’il trouve la voie d’un compromis rapide.
EmmanuelMacron|2019-12-31 20:09:30|Je mesure aussi combien les décisions prises peuvent parfois heurter, susciter des craintes et des oppositions. Faut-il pour autant renoncer à changer notre pays et notre quotidien ? Non. Car ce serait abandonner ceux que le système a déjà abandonnés. https://t.co/FJOS9qGoLL
EmmanuelMacron|2019-12-31 19:58:16|Je prends ce soir devant vous l’engagement de consacrer toute mon énergie à transformer notre pays pour le rendre plus fort, plus juste, plus humain. Je sais que les changements bousculent souvent. Mais les inquiétudes ne sauraient pousser à l’inaction. Car il y a trop à faire.
EmmanuelMacron|2019-12-31 19:48:17|Si l’année 2019 fut marquée par des moments d’épreuve et d’émotion, elle fut aussi l’année où nous avons commencé à percevoir, dans le concret de nos vies, les premiers résultats de l’effort de transformation engagé depuis deux ans et demi : https://t.co/IfgL5vU90j
EmmanuelMacron|2019-12-31 19:23:34|En ces fêtes de fin d’année, pensée chaleureuse pour ceux qui sont malades ou qui sont seuls. Et pour nos militaires, nos gendarmes, nos policiers, nos sapeurs-pompiers, nos personnels soignants, fonctionnaires comme salariés du secteur privé ou associatif qui veillent sur nous.
EmmanuelMacron|2019-12-31 19:00:13|Vœux 2020 aux Français. https://t.co/NkKKPTvJ6A
EmmanuelMacron|2019-12-23 10:33:39|Le Sommet que nous tiendrons à Pau le 13 janvier prochain, avec les chefs d’État des pays du Sahel, a pour ambition d’apporter ces clarifications. En luttant contre le terrorisme dans cette région d’Afrique, c’est aussi la France et l’Europe que nous protégeons.
EmmanuelMacron|2019-12-23 10:33:39|"Il est indispensable que les peuples souverains du Sahel rappellent leur détermination à mener ce combat avec notre soutien.

@IssoufouMhm l’a fait avec beaucoup de force au nom du peuple nigérien."
EmmanuelMacron|2019-12-23 10:33:38|Nous sommes à un tournant de la lutte contre le terrorisme au Sahel : il nous faut en clarifier le cadre politique, les modalités et les objectifs.
EmmanuelMacron|2019-12-23 10:04:16|Au peuple nigérien et à @IssoufouMhm : nous étions à vos côtés hier pour nous incliner devant vos 71 martyrs tombés à Inates, dans le dur combat contre le terrorisme. Nous serons avec vous demain pour célébrer les victoires. https://t.co/d5sAZ1fKPS
EmmanuelMacron|2019-12-22 14:02:20|Je m’incline devant la mémoire de nos 27 militaires morts pour la France entre 2002 et 2012 dans l’accomplissement de leur mission en Côte d’Ivoire. Avec le Président Ouattara, à Bouaké, nous honorons la mémoire de 9 d’entre eux. https://t.co/bPlyv4Rrty
EmmanuelMacron|2019-12-22 08:31:46|Plus des trois quarts de la population de la Côte d’Ivoire a moins de 35 ans. C'est une chance et un défi formidables. La France est un partenaire pour cette jeunesse. C'est le sens de l'agora de Koumassi dédiée au sport, à la culture et à la formation, que nous avons inaugurée. https://t.co/dYNI5rOWwD
EmmanuelMacron|2019-12-21 22:11:19|Ayons le courage d’avancer, de bâtir un partenariat décomplexé avec nos partenaires. Avec la réforme du Franc CFA, nous faisons un grand pas pour écrire une page nouvelle de notre relation avec l’Afrique.
EmmanuelMacron|2019-12-21 21:23:06|J’ai souhaité engager la France dans une réforme historique et ambitieuse de la coopération entre l’union économique et monétaire ouest africaine et notre pays. Nous le faisons pour la jeunesse africaine. https://t.co/4CwuOzOZSE
EmmanuelMacron|2019-12-21 19:08:37|"EN DIRECT | Depuis Abidjan, conférence de presse avec @AOuattara_PRCI, Président de la République de Côte d’Ivoire. https://t.co/Y8RMZdEwet"
EmmanuelMacron|2019-12-21 18:58:52|À Abidjan, avec les associations et ONG qui agissent pour mettre fin aux trois pandémies les plus meurtrières : SIDA, tuberculose, paludisme. La France et la Côte d’Ivoire s’engagent à leurs côtés pour intensifier ce combat grâce au partenariat entre @GlobalFund et @AFD_France. https://t.co/lNztJqQsgc
EmmanuelMacron|2019-12-21 14:07:05|Ce matin, grâce à l’engagement de nos troupes de la force Barkhane, nous avons pu neutraliser au Sahel trente trois terroristes, faire un prisonnier et libérer deux gendarmes maliens retenus en otage. Fier de nos soldats qui nous protègent.
EmmanuelMacron|2019-12-20 22:16:30|L’efficacité de l’action internationale de la France et la qualité de nos relations avec nos partenaires repose toujours sur l’investissement personnel de chacun - diplomates, militaires, acteurs du développement - et sur cette connaissance intime de l’Afrique qu’ils cultivent.
EmmanuelMacron|2019-12-20 22:16:29|L’action que nous menons en Afrique, avec nos partenaires africains, européens et internationaux est une action globale, qui repose sur le triptyque : diplomatie, défense, développement.
EmmanuelMacron|2019-12-20 21:58:38|À cet instant, avec nos Forces françaises en Côte d’Ivoire, j’ai une pensée pour nos 13 soldats tombés en opération le 25 novembre dernier. Un lourd tribut pour la France. Mais nous continuerons. Nous continuerons à lutter contre les terroristes djihadistes avec nos partenaires.
EmmanuelMacron|2019-12-20 21:47:17|Vos familles, je veux les saluer très chaleureusement. Je sais les contraintes que fait peser sur elles votre engagement au service de la France. En cette période de fin d’année, l’absence se fera plus cruellement sentir. Car pour vous, la mission continue. https://t.co/wsqX1EE89T
EmmanuelMacron|2019-12-20 21:22:12|Soldats, marins et aviateurs, avant de partager le repas de Noël avec vous et vos camarades à Abidjan, je tiens à vous assurer une nouvelle fois de ma confiance et à vous exprimer la reconnaissance de la Nation, de vos compatriotes pour ce que vous faites, pour ce que vous êtes. https://t.co/Q7guXzqZYf
EmmanuelMacron|2019-12-20 20:12:51|"Depuis la Côte d’Ivoire, avec nos troupes, mon message à l’ensemble des soldats, marins et aviateurs en mission durant les fêtes :
https://t.co/P12wCkfWb9"
EmmanuelMacron|2019-12-13 16:36:00|To our British friends: with Brexit you are leaving the EU, but you are not leaving Europe. You remain by our side, and we remain by yours. https://t.co/PXRkoR9NFT
EmmanuelMacron|2019-12-13 16:23:07|À nos amis Britanniques : vous avez entériné le Brexit, mais vous ne quittez pas l'Europe. Vous restez à nos côtés, et nous restons aux vôtres. https://t.co/FC4gsJTNQ2
EmmanuelMacron|2019-12-13 16:14:11|Pour notre avenir, l’Europe doit se doter d’un budget ambitieux pour investir dans une alimentation saine, dans la transition écologique, le numérique et l’intelligence artificielle, la défense et la protection de nos frontières.
EmmanuelMacron|2019-12-13 15:20:45|Fin de Conseil européen. Au cœur des échanges que nous avons eus : notre objectif d'être le premier continent neutre en carbone. Green Deal, taxe carbone aux frontières, solidarité européenne pour la transition écologique : beaucoup d'avancées viennent d'être actées. https://t.co/2oICSZSwwc
EmmanuelMacron|2019-12-13 12:56:56|"EN DIRECT | Conférence de presse à l’issue du Conseil européen. https://t.co/40XSRNOR1e"
EmmanuelMacron|2019-12-13 08:33:27|Oui, l’Europe sera bien le premier continent neutre en carbone ! Nous l’avons acté ensemble hier soir. Avançons maintenant pour la mise en œuvre de l’#UEGreenDeal. https://t.co/e1qq7kVS1m
EmmanuelMacron|2019-12-12 16:56:43|L'Europe, premier continent à atteindre la neutralité carbone ? C'est l'ambition de l'#UEGreenDeal. Conseil européen en cours, nous travaillons activement pour convaincre l'ensemble de nos partenaires.
EmmanuelMacron|2019-12-10 20:01:14|En cette Journée internationale des droits de l’Homme, je pense à Fariba Adelkhah et Roland Marchal, nos compatriotes détenus en Iran, et à leurs familles. Leur emprisonnement est intolérable. Ils doivent être libérés sans délai. Je l’ai dit au Président Rohani, je le répète ici.
EmmanuelMacron|2019-12-10 00:21:37|"Désengagement, libération de prisonniers, cessez-le-feu : pour la première fois depuis plus de 3 ans, nos discussions ont permis d’avancer sur des points cruciaux pour le processus de paix en Ukraine. Les voici.
https://t.co/p5vp8Kp2O2"
EmmanuelMacron|2019-12-09 23:13:40|Le conflit en Ukraine a fait plus de 13 000 morts depuis son déclenchement. Il continue à faire des victimes chaque semaine. Nous nous sommes réunis aujourd'hui pour parvenir à une paix juste et durable. https://t.co/yBSzSuNMcb
EmmanuelMacron|2019-12-09 22:32:47|"EN DIRECT | Avec Angela Merkel, Volodymyr Zelensky et Vladimir Poutine pour un Sommet au format dit « Normandie ». Notre objectif : relancer le processus de paix dans le Donbass, en Ukraine.
https://t.co/AjhsMFFuIz"
EmmanuelMacron|2019-12-06 13:07:15|J’ai une grande ambition pour la sécurité civile. Une ambition à la mesure du courage de ses héros. Nous continuerons à investir dans le renouvellement des moyens aériens et ferons de la base Nîmes-Garons le fer de lance de la flotte européenne de sécurité civile.
EmmanuelMacron|2019-12-06 12:54:40|En ce jour de deuil, je veux aussi avoir une pensée chaleureuse pour les victimes, pour les familles, pour tous les sinistrés ainsi que pour les Maires des villes et des villages touchés, parfois dévastés, qui ont tenu leurs communes unies dans l’épreuve.
EmmanuelMacron|2019-12-06 12:21:47|Sur ces terres du Sud ces derniers jours, comme dans l'Aude l'année dernière, en Corse il y a deux ans, et partout dans notre pays, tant de vies sauvées grâce à vous, sauveteurs de la Sécurité civile. https://t.co/aR08J5hgEC
EmmanuelMacron|2019-12-06 11:53:02|Dans la nuit de dimanche à lundi, trois hommes ont péri. Sauveteurs de la Sécurité civile, ils étaient partis porter secours aux victimes des intempéries. Ils s'appelaient Jean Garat, Michel Escalin et Norbert Savornin. https://t.co/P5imJMEN6r
EmmanuelMacron|2019-12-04 18:34:17|Les propos que j'ai eus sur l’OTAN ont suscité du débat entre États membres de l’alliance. Ce dialogue est une très bonne chose. https://t.co/2xy4uSkxT2
EmmanuelMacron|2019-12-04 18:07:07|Qui est l'ennemi de l'OTAN ? La Russie n'est plus un ennemi. Elle reste une menace mais est aussi un partenaire sur certains sujets. Notre ennemi aujourd'hui : le terrorisme international, et en particulier le terrorisme islamiste.
EmmanuelMacron|2019-12-04 16:54:56|Comment assurer aujourd'hui la sécurité de l’Europe ? Il faut pour cela que les Européens se réengagent. Nous le faisons depuis deux ans avec la structuration d’une Europe de la défense. Soyons clairs : cette dernière ne sera pas une alternative à l’OTAN mais l'un de ses piliers.
EmmanuelMacron|2019-12-04 16:12:45|Pour réévaluer les termes de notre présence légitime au Sahel, rendez-vous avec les dirigeants du G5 Sahel le 16 décembre à Pau pour un Sommet Barkhane.
EmmanuelMacron|2019-12-04 14:40:55|"EN DIRECT | Conférence de presse à l'issue du sommet de l'OTAN à Londres. https://t.co/9tdEgQbRRO"
EmmanuelMacron|2019-12-03 21:24:54|Les Juifs sont et font la France. Ceux qui s'attaquent à eux, jusque dans leurs tombes, ne sont pas dignes de l’idée que nous avons de la France. L'antisémitisme est un crime et nous le combattrons, à Westhoffen comme partout, jusqu'à ce que nos morts puissent dormir en paix.
EmmanuelMacron|2019-12-03 19:17:58|My statements on NATO triggered some reactions. I do stand by them. It is a burden we share: we can't put money and pay the cost of our soldiers' lives without being clear on the fundamentals of what NATO should be. Tomorrow, I will stand up for the French and European interests.
EmmanuelMacron|2019-12-03 18:39:47|Ma position sur l'OTAN a provoqué des réactions. Je l'assume. Si nous investissons de l'argent et engageons la vie de nos soldats sur des théâtres d'opérations, nous devons être clairs sur les fondements de l'OTAN. Demain, je défendrai les intérêts de la France et l'Europe.
EmmanuelMacron|2019-12-03 16:35:52|"EN DIRECT | Déclaration depuis Londres à la veille du sommet de l'OTAN. https://t.co/ruBjDgr9va"
EmmanuelMacron|2019-12-03 14:24:29|"EN DIRECT | Déclaration avec le Président des États-Unis Donald Trump avant l'ouverture du Sommet de l'OTAN à Londres. https://t.co/YVLoP4ahYK"
EmmanuelMacron|2019-12-03 13:49:10|L’État sera au rendez-vous dans le domaine de l’éolien en mer. Il y a quelques mois, la construction du premier parc éolien français en mer a été lancé à Saint-Nazaire. Je veux confirmer que le mouvement va se poursuivre.
EmmanuelMacron|2019-12-03 13:49:10|Sur le sujet du climat, nous agissons également. Les armateurs français ont pris l'engagement lors du #G7Biarritz de promouvoir, auprès de l'Organisation maritime internationale, l'abaissement de la vitesse des vraquiers afin de réduire les émissions de gaz à effet de serre.
EmmanuelMacron|2019-12-03 13:49:09|Je l'affirme : nous pouvons concilier pêche et protection de la biodiversité. À l’échelle européenne, dès l’année prochaine, le respect des prélèvements de poissons garantira le renouvellement des réserves pour 90% des stocks soumis à quota.
EmmanuelMacron|2019-12-03 13:49:09|Protéger la biodiversité, c’est aussi protéger nos récifs coralliens. La France est le 4ᵉ pays corallien au monde. Aujourd’hui nous protégeons 2/3 de nos récifs par des aires marines protégées. En 2025, je souhaite que la totalité de ces récifs soient protégés.
EmmanuelMacron|2019-12-03 13:49:09|Protéger la biodiversité, c’est par exemple protéger les cétacés. Depuis 2019, les captures accidentelles doivent être déclarées. Nous interdirons aussi d’approcher les cétacés à moins de 100m dans les aires protégées afin qu’ils ne soient pas dérangés par les activités humaines.
EmmanuelMacron|2019-12-03 13:49:09|Comment exploiter durablement les ressources océaniques sans compromettre l’équilibre de ces écosystèmes ? Une station de recherche sera installée sur les îles Éparses dès l'année prochaine comme je m'y étais engagé et un Programme prioritaire de recherche Océans et climat créé.
EmmanuelMacron|2019-12-03 13:49:08|La France sera à l'avant-garde dans les instances internationales pour la défense et la protection des océans. L’occasion du prochain Congrès mondial de la nature en juin 2020 devra ainsi être l’occasion pleinement saisi par les États pour promouvoir l’océan comme bien commun.
EmmanuelMacron|2019-12-03 13:49:08|Nous montrons l’exemple aussi lorsque nous limitons la production des déchets : les assiettes et gobelets à usage unique seront interdits dès le 1er janvier 2020, comme nous l’avions déjà fait pour les sacs plastiques en 2015. C’est autant de déchets en moins dans nos océans.
EmmanuelMacron|2019-12-03 13:49:08|Sur le sujet de la biodiversité, nous montrons l’exemple avec 24% de nos espaces maritimes protégés (contre 1 % il y a seulement dix ans). Et j’ai fixé l’objectif d’atteindre 30% d’espaces maritimes protégés, dont un tiers en pleine naturalité, d’ici 2022.
EmmanuelMacron|2019-12-03 13:49:07|Pour lutter contre l'acidification qui mine la biodiversité, le réchauffement des eaux ou les déchets qui s'accumulent, la France a un atout : elle est présente - grâce aux territoires d'outre-mer - sur tous les océans. Partout, c'est en voisin et non en voyageur qu'elle agit.
EmmanuelMacron|2019-12-03 13:49:07|L'oxygène que nous respirons ? L'océan en produit plus de la moitié. L'océan est notre poumon, un poumon qui menace aujourd'hui de s'étouffer. Le protéger est un impératif au moins aussi grand que celui de la préservation de l’Amazonie, notre autre poumon.
EmmanuelMacron|2019-12-02 23:00:09|Avec @VonDerLeyen et @CharlesMichel, l’Europe a pour ambition d’être le premier continent neutre en carbone en 2050. C’est une priorité que la France soutiendra au prochain Conseil européen. Dès 2020, rehaussons notre objectif de réduction d’émissions. #COP25 #EUGreenDeal https://t.co/nwmpwxKGlX
EmmanuelMacron|2019-12-02 18:42:07|Voyez, Soldats, la Nation s'unir dans la diversité des opinions et des croyances, des horizons et des différences autour de vous. https://t.co/FUCIwc3jXm
EmmanuelMacron|2019-12-02 18:06:40|Treize noms. Treize familles. Treize destins. Morts en opération pour nous tous. https://t.co/82Ed7LPMwG
EmmanuelMacron|2019-12-02 17:45:52|J’assure du soutien du pays tout entier les frères d’armes de nos 13 morts. Ils ont perdu 13 camarades. Pourtant à Niamey, à Gao, à Ménaka, ils sont engagés comme toujours. Soudés comme toujours. Sans d’autre but que d’accomplir leur devoir. Nous sommes à leurs côtés.
EmmanuelMacron|2019-12-02 17:29:25|"La liberté a souvent, hélas, le goût du sang versé.
Loin de France, ce 25 novembre, 13 de nos soldats sont tombés. https://t.co/JrmSxqF34C"
EmmanuelMacron|2019-12-02 11:50:10|L'alerte rouge est levée, mais laisse derrière elle des terres dévastées et endeuillées par les inondations. Mes pensées à tous ceux qui ont subi ces dernières semaines les intempéries dans le Sud. En particulier aux familles et proches de nos concitoyens qui y ont perdu la vie.
EmmanuelMacron|2019-12-02 08:16:37|Trois de nos concitoyens engagés de la sécurité civile ont disparu en hélicoptère alors qu’ils secouraient les victimes des intempéries dans le sud. À leurs camarades sapeurs-pompiers et secouristes, à leurs familles, soyez assurés du soutien de la Nation qu’ils ont tant servie.
EmmanuelMacron|2019-12-01 16:36:25|Merci à toutes celles et ceux qui se sont mobilisés : il y a un mois, nous avons réuni 14 milliards de dollars pour le @GlobalFund et sommes désormais en mesure de sauver des millions de vies. Pour eux, le combat continue. #WorldAIDSDay https://t.co/Zaa37Or1TT
EmmanuelMacron|2019-11-30 15:08:39|"Acteurs du Fabriqué en France, vous êtes un moteur pour notre économie locale et nationale. Vos savoir-faire seront mis à l’honneur en janvier à l’Élysée où 101 produits de nos départements de métropole et d’outre-mer seront exposés. Proposez les vôtres :
https://t.co/drNrWOaGvY"
EmmanuelMacron|2019-11-30 07:31:03|Mes pensées accompagnent le peuple britannique, les victimes et leurs proches, après l'attaque terroriste survenue en plein cœur de Londres. Je redis avec force notre détermination à lutter ensemble contre ceux qui veulent nous atteindre par la terreur et la violence.
EmmanuelMacron|2019-11-29 11:02:58|Bravo aux députés européens qui font le choix de l’engagement pour le climat ! Passons de la parole aux actes pour nos concitoyens, ensemble avec @vonderleyen @charlesmichel @europarl_FR. #COP25 https://t.co/ngZTPOtpWo
EmmanuelMacron|2019-11-28 15:58:55|Une véritable alliance, ce sont des actes, pas des mots. À J-5 du Sommet de l’OTAN, nous travaillons avec @JensStoltenberg pour repenser ce que signifie cette alliance, ses objectifs et moyens d'actions. Notre ambition est intacte : assurer la paix et la stabilité de l'Europe. https://t.co/GHdNeTwQcM
EmmanuelMacron|2019-11-27 21:11:39|Félicitations à la Commission @VonDerLeyen, approuvée aujourd’hui par le Parlement européen ! Cette nouvelle équipe d’Europe fera avancer l’Union européenne vers plus de souveraineté et d’unité. Merci à @JunckerEU pour son engagement sans faille ces cinq dernières années.
EmmanuelMacron|2019-11-26 22:53:15|Pour les #80ansCNRS, mon message aux chercheurs, ingénieurs et techniciens de recherche : https://t.co/sEwdizuYeP
EmmanuelMacron|2019-11-26 09:21:30|Treize de nos militaires sont morts hier au Mali. Ils étaient engagés dans une opération de combat contre des terroristes. Ces treize héros n’avaient qu’un seul but : nous protéger. Je m’incline devant la douleur de leurs proches et de leurs camarades.
EmmanuelMacron|2019-11-25 17:51:02|Chaque victime de violence conjugale est la responsabilité de la Nation tout entière. À chaque étape, nous devons lui garantir efficacité et humanité. Le Tribunal de Créteil duquel je sors à l'instant en est un modèle. Merci pour nos échanges en cette journée de mobilisation.
